chromosome	Start	End	strand	Blood	GENE ID
1	201808611	201808702	+	0	MIR1231
1	201733406	201733505	+	0	RNU6-501P
1	201719508	201719627	+	0	MIR5191
1	201688259	201829559	-	0	IPO9-AS1
1	201622885	201826969	+	35.79458793	NAV1
1	201483530	201509456	-	416.6571636	CSRP1
1	201464383	201469237	-	1.849429722	PHLDA3
1	201403768	201429866	-	0	TNNI1
1	201373244	201399915	-	0.99559936	LAD1
1	201359008	201377762	-	0	TNNT2
1	201283452	201332993	+	0	PKP1
1	201190825	201228952	+	0	IGFN1
1	201134772	201171574	-	120.5833295	TMEM9
1	201113953	201127184	-	0.85710576	ASCL5
1	201039512	201112566	-	0	CACNA1S
1	200969390	201023700	-	10523.90854	KIF21B
1	200933345	200933447	-	0	RNU6-704P
1	200917460	200966668	+	15.50749914	MROH3P
1	200872955	200874178	+	2.028488459	GPR25
1	200863808	200864152	+	0	RPL34P6
1	200739558	200860704	+	21.95547424	CAMSAP2
1	200623896	200669969	-	860.9966683	DDX59
1	200551497	200620734	-	3.850425125	KIF14
1	200404940	200410056	-	2577.583474	ZNF281
1	200253419	200400705	-	29.46484368	LINC00862
1	200054061	200054165	+	0	RNU6-570P
1	200027602	200177424	+	1.015881929	NR5A2
1	200014689	200014795	-	0	RNU6-609P
1	200008505	200008607	-	0	RNU6-716P
1	199888159	199888261	+	0	RNU6-778P
1	199371877	199372297	+	0	RPL23AP16
1	199016133	199076735	+	0	LINC01221
1	199006040	199021037	-	0	LINC01222
1	198859044	198859153	-	0	MIR181A1
1	198858873	198858982	-	0	MIR181B1
1	198807493	198937429	-	0.42855288	MIR181A1HG
1	198679139	198680033	-	19.67421624	PEBP1P3
1	198638457	198757476	+	106552.1045	PTPRC
1	198523222	198540945	-	0	ATP6V1G3
1	198197779	198198186	-	1.444434809	PRR13P1
1	198156963	198322420	+	2560.577492	NEK7
1	197911902	197935478	+	0	LHX9
1	197902647	197907367	+	0	C1orf53
1	197746751	197747451	-	0	FAM204BP
1	197688760	197690627	+	0	EEF1A1P32
1	197504748	197775696	-	233.7989138	DENND1B
1	197363817	197364078	+	0	MRPS21P3
1	197268204	197478455	+	0	CRB1
1	197153680	197200542	-	52.20156642	ZBTB41
1	197138748	197139307	-	0	SEPT14P12
1	197084128	197146694	-	6.41191621	ASPM
1	197038741	197067267	-	0	F13B
1	196977556	197009674	+	0	CFHR5
1	196943756	196959226	+	0	CFHR2
1	196888014	196918713	+	0	CFHR4
1	196819757	196832189	+	0	CFHR1
1	196774795	196795406	+	0	CFHR3
1	196651878	196747504	+	64.19777167	CFH
1	196582413	196582481	-	0	MIR4735
1	196225779	196609225	-	0	KCNT2
1	194488103	194488205	-	0	RNU6-983P
1	194188967	194190342	+	0.42855288	EEF1A1P14
1	193756815	193757267	-	0	RPL23AP22
1	193304745	193365953	+	0.42855288	LINC01031
1	193179045	193186654	-	4.694458803	B3GALT2
1	193136503	193136583	+	0	MIR1278
1	193121800	193254815	+	1010.782731	CDC73
1	193090866	193106114	-	37.57879751	GLRX2
1	193059422	193091777	+	627.817631	TROVE2
1	193012250	193060080	-	192.0468478	UCHL5
1	192993449	192994677	-	2.703260083	ZNF101P2
1	192875686	192875985	-	0	RN7SKP126
1	192809039	192812283	+	88312.18124	RGS2
1	192636138	192660306	+	3.203146556	RGS13
1	192575727	192580031	+	316.6953085	RGS1
1	192316992	192367285	+	0	RGS21
1	192158457	192185815	+	5047.83845	RGS18
1	191146025	191146961	-	0	HNRNPA1P46
1	190478551	190480735	+	0	LINC01351
1	190097662	190478404	-	0	BRINP3
1	189666149	189666256	-	0	RNA5SP73
1	189132350	189133292	-	0	GAPDHP75
1	189035961	189036444	-	0	CLPTM1LP1
1	188905688	189037262	+	0	LINC01035
1	188694320	188695111	+	0	RPS3AP9
1	188155839	188156180	-	0	RN7SKP156
1	187706561	187708898	+	0	SLC4A1APP2
1	187563061	187564131	+	0	FDPSP1
1	187070700	187686622	+	0	ERVMER61-1
1	186828953	186988981	+	60.85736447	PLA2G4A
1	186680622	186681446	+	16.25553086	PACERR
1	186671791	186680427	-	32396.24798	PTGS2
1	186578279	186579299	+	0	AL096803.1
1	186443566	186461122	-	0	PDC
1	186435161	186470291	+	0	AL596220.1
1	186400572	186401455	+	17.59127123	OCLM
1	186311825	186311928	-	0	RNU6-1240P
1	186311652	186375693	-	11465.66141	TPR
1	186296279	186314562	+	16.96440536	PRG4
1	185734551	186190949	+	8.501971091	HMCN1
1	185558372	185628527	-	0	LINC01350
1	185434244	185434305	+	0	RNU7-183P
1	185321157	185335039	-	3.850425125	GS1-279B7.1
1	185296388	185317329	-	10303.36804	IVNS1ABP
1	185226808	185227700	-	0	RPL5P5
1	185157080	185291765	+	500.112119	SWT1
1	185118098	185157072	-	402.9035026	TRMT1L
1	185071567	185072035	-	0	FTH1P25
1	185045364	185102608	+	204.0496038	RNF2
1	185014951	185015067	-	0	RNA5SP72
1	184821428	184821489	-	3.165856817	RNU7-13P
1	184790724	184974550	-	39335.31439	FAM129A
1	184690231	184754913	-	1621.578081	EDEM3
1	184387058	184629020	+	98.0133425	C1orf21
1	184335658	184335949	+	0	RN7SL654P
1	184051651	184123978	+	72.83982051	TSEN15
1	183929854	184037729	-	37.41390143	COLGALT2
1	183754418	183754937	-	0	AL590422.1
1	183646404	183653316	-	0	APOBEC4
1	183636085	183928531	+	56.60575262	RGL1
1	183620846	183635757	-	12883.18886	ARPC5
1	183555563	183590876	-	74570.67617	NCF2
1	183472216	183598246	+	3357.620237	SMG7
1	183460874	183472265	-	10.26561673	SMG7-AS1
1	183248237	183418602	-	5.406520167	NMNAT2
1	183186238	183244900	+	9.841266951	LAMC2
1	183023460	183145592	+	11.08049886	LAMC1
1	182982212	182982318	-	0	RNU6-41P
1	182959074	182960405	-	0	KRT18P28
1	182955390	182956148	-	0	AL450304.1
1	182944365	182944490	-	0	AL450304.2
1	182944365	182944490	-	0	RNA5SP71
1	182942115	182942404	-	0	HMGN1P4
1	182899865	182953525	-	0	SHCBP1L
1	182839369	182887751	+	3133.327742	DHX9
1	182789293	182830384	+	7395.269982	NPL
1	182641816	182684576	-	0	RGS8
1	182598623	182604408	-	18.63928259	RGS16
1	182573634	182589256	-	2705.898438	RNASEL
1	182441577	182442362	+	0	TEDDM2P
1	182409192	182560599	+	6.841396789	RGSL1
1	182407621	182414815	+	5.764637641	LINC00272
1	182398117	182400616	-	4.340514914	TEDDM1
1	182381704	182392206	-	110194.0246	GLUL
1	182336001	182336334	+	4.161456177	EIF1P3
1	182327068	182327174	+	0	RNU6-152P
1	182182730	182183096	-	3.421872244	YPEL5P1
1	182129310	182314061	-	4.174528259	LINC01344
1	182054570	182061712	-	0	ZNF648
1	181839473	181839774	-	0	RN7SKP229
1	181771566	181771644	+	0	RNA5SP70
1	181317690	181808084	+	683.6155321	CACNA1E
1	181088712	181092899	+	1665.030784	IER5
1	181033425	181061938	+	1198.159108	MR1
1	180972712	181023121	-	948.5147414	STX6
1	180949699	180954887	-	5.936515404	KIAA1614-AS1
1	180913154	180951614	+	104.483171	KIAA1614
1	180632004	180890251	+	502.5211591	XPR1
1	180552749	180566520	+	0	OVAAL
1	180438314	180438390	-	0	MIR3121
1	180434800	180435936	+	0	VDAC1P4
1	180269653	180502954	-	265.5300228	ACBD6
1	180230286	180278982	+	54.79361263	LHX4
1	180154834	180204030	+	1906.504229	QSOX1
1	180117140	180123890	-	0	AL390718.1
1	179954738	180114880	+	3572.239707	CEP350
1	179900262	179900564	+	2.028488459	RN7SL230P
1	179882042	179925000	+	2926.571619	TOR1AIP1
1	179839967	179877803	-	1611.957476	TOR1AIP2
1	179816184	179818191	-	0	AL359853.1
1	179743163	179816198	+	0	FAM163A
1	179591613	179691272	+	0	TDRD5
1	179576268	179576349	+	0	RNU5F-2P
1	179550539	179575952	-	0	NPHS2
1	179447602	179457315	-	0	HNRNPA1P54
1	179447578	179448440	-	0	MEF2AP1
1	179365720	179554735	+	1.603210977	AXDND1
1	179293714	179358680	+	1147.987216	SOAT1
1	179255733	179256081	+	0	COX5BP8
1	179201705	179201926	+	0	EIF4A1P11
1	179183734	179184547	+	0	SETP10
1	179099327	179229684	-	408.0336996	ABL2
1	179081377	179098023	+	272.1593562	TOR3A
1	179025804	179076562	+	178.2118757	FAM20B
1	178849705	178871052	-	3.634974835	ANGPTL1
1	178746683	178747754	-	0.853830362	PTPN2P1
1	178725147	178921841	+	790.8778008	RALGPS2
1	178677749	178677834	+	0	MIR4424
1	178560913	178561029	+	0	RNA5SP69
1	178542752	178548889	+	6.553714721	C1orf220
1	178513077	178548602	+	0	TEX35
1	178094141	178484147	+	8.701282884	RASAL2
1	178091508	178093984	-	0	RASAL2-AS1
1	177923956	177984303	-	0	SEC16B
1	177393287	177597709	-	0	AL122019.1
1	177171497	177282422	+	0	BRINP2
1	177029363	177029445	-	0	MIR488
1	176857302	177164973	-	0	ASTN1
1	176616273	176616786	-	0	PTP4A1P7
1	176463171	176845605	+	3.634974835	PAPPA2
1	176367699	176368401	-	0	MORF4L1P7
1	176243862	176244029	-	0	RNU2-12P
1	176017277	176018760	+	0	AL590723.1
1	175968398	175968540	-	0	SCARNA3
1	175538775	175556818	-	0	TNR-IT1
1	175315194	175743770	-	9.247148608	TNR
1	175156987	175192999	-	7959.970756	KIAA0040
1	175067858	175148066	+	0	TNN
1	175044626	175045648	-	0	SDCCAG3P2
1	175010789	175023425	-	130.1721419	MRPS14
1	174999163	175011715	+	423.4714295	CACYBP
1	174996524	174996629	+	0	RNU6-307P
1	174896958	174897996	+	0	RABGAP1L-IT1
1	174849667	174850168	-	0	NDUFAF4P4
1	174756850	174757119	-	0	BANF1P4
1	174448111	174449198	+	0.853830362	GPR52
1	174367105	174368039	-	0	AL022400.1
1	174159410	174995308	+	3180.811131	RABGAP1L
1	174090136	174090474	-	0	RPL30P1
1	174009267	174016206	-	0.587329049	RC3H1-IT1
1	173969318	173969436	-	0	RNA5SP68
1	173931214	174022297	-	4398.397679	RC3H1
1	173921070	173921200	+	0	RNA5SP67
1	173903804	173917378	-	8.396832142	SERPINC1
1	173868082	173903549	+	3090.331695	ZBTB37
1	173863900	173868882	-	770.1326509	GAS5
1	173863248	173863941	+	4.519573651	GAS5-AS1
1	173824568	173858808	+	68.13460865	DARS2
1	173799550	173824720	-	18.77783521	CENPL
1	173791548	173791887	+	1.42415224	RN7SKP160
1	173714941	173786702	+	193.4812758	KLHL20
1	173609561	173669862	-	0	ANKRD45
1	173500464	173603094	-	0	SLC9C2
1	173477266	173488807	+	923.4233497	PRDX6
1	173183734	173207313	-	30.79044697	TNFSF4
1	173141100	173142350	-	0	GOT2P2
1	173039960	173050963	-	0	TNFSF18
1	172885947	172886258	-	0	AIMP1P2
1	172748560	172749502	+	0	SLC25A38P1
1	172659018	172666874	+	22.06274868	FASLG
1	172613428	172613534	-	0	RNU6-693P
1	172532349	172611833	+	698.5821798	SUCO
1	172420688	172468831	+	0.587329049	C1orf105
1	172370189	172444086	-	326.8104503	PIGC
1	172366540	172366646	+	0	RNU6-157P
1	172144535	172144644	-	0	MIR199A2
1	172138798	172138907	-	0	MIR214
1	172138397	172144840	-	0	DNM3OS
1	171864187	171864687	+	0	DNM3-IT1
1	171841498	172418466	+	23.69377329	DNM3
1	171781664	171814023	+	257.4960383	METTL13
1	171700160	171742247	-	294.7713871	VAMP4
1	171683128	171684438	-	0	RPL4P3
1	171670517	171670939	-	7.491950757	PFN1P1
1	171635417	171652683	-	0	MYOC
1	171485551	171593511	+	11487.41465	PRRC2C
1	171444699	171444963	-	0	CYCSP53
1	171392229	171392790	+	0	GM2AP2
1	171314208	171342084	+	15.64926813	FMO4
1	171270954	171271590	-	0	HMGB1P11
1	171248471	171285978	+	0	FMO1
1	171185208	171211230	+	0	FMO2
1	171137740	171161568	+	0	FMO6P
1	171101728	171101806	-	0	MIR1295A
1	171090877	171117819	+	0	FMO3
1	171083565	171085205	+	0	BX284613.1
1	170935471	171064765	+	0	MROH9
1	170662728	170739419	+	0	PRRX1
1	170532129	170553446	+	66.43770098	GORAB
1	170460453	170532647	-	0	AL354732.1
1	170369223	170370367	-	0	HAUS4P1
1	170271603	170284208	-	0	LINC01142
1	170211010	170211457	-	0	ISCUP1
1	170151378	170151462	+	0	MIR3119-2
1	170146001	170167790	+	0	METTL11B
1	170115636	170116576	+	0	SIGLEC30P
1	169990067	169990196	+	0	MRPS10P1
1	169957942	169958246	-	0	RN7SL269P
1	169921326	170085208	-	79.37563199	KIFAP3
1	169859756	169860052	+	12.17093075	RN7SL333P
1	169849631	169894267	-	717.1304073	SCYL3
1	169792529	169794966	-	42.77667845	METTL18
1	169722641	169764705	-	1.282383242	SELE
1	169690667	169711698	-	62057.88324	SELL
1	169662007	169854080	+	97.73746938	C1orf112
1	169588849	169630193	-	244.6409377	SELP
1	169514166	169586588	-	4093.177901	F5
1	169463909	169486003	-	92.48369033	SLC19A2
1	169394870	169460669	-	4.748785225	CCDC181
1	169367970	169396540	+	445.1908797	BLZF1
1	169132531	169367967	-	25.03818574	NME7
1	169105697	169132722	+	9.969065681	ATP1B1
1	169067264	169067364	+	0	RNA5SP66
1	168938467	168938923	+	0	RPL29P7
1	168903905	169087005	-	0	LINC00970
1	168898136	168898439	+	0	SUMO1P2
1	168786939	168792886	+	0	LINC00626
1	168695459	168729264	-	0	DPT
1	168576473	168582077	+	8.535087244	XCL1
1	168540765	168543997	-	12.94600805	XCL2
1	168449672	168451211	-	0	QRSL1P1
1	168375524	168375621	+	0	MIR557
1	168281040	168314426	+	88.48908864	TBX19
1	168263375	168263481	-	0	RNU6-1310P
1	168245565	168247343	-	0	ANKRD36BP1
1	168225938	168253025	+	716.725016	SFT2D2
1	168210616	168210969	+	0	RPL34P1
1	168178933	168202114	+	517.350823	TIPRL
1	168079543	168137667	-	1.714211521	GPR161
1	168055901	168056422	-	0	GCSHP5
1	167998660	167998726	+	0	MIR1255B2
1	167935783	168075843	+	797.3824852	DCAF6
1	167916729	167937040	-	289.0809198	MPC2
1	167809388	167914215	-	18.55565143	ADCY10
1	167721192	167791919	+	4931.462583	MPZL1
1	167630093	167706249	+	7809.527188	RCSD1
1	167529117	167553805	-	752.877672	CREG1
1	167519536	167520586	+	3.698859443	AKR1D1P1
1	167430640	167518610	-	829.9975854	CD247
1	167220829	167427345	+	772.4400533	POU2F1
1	167175917	167195792	-	0	LINC01363
1	167094045	167129165	+	0	DUSP27
1	167052836	167166479	-	71.47577226	GPA33
1	167005959	167006077	+	0	RNA5SP65
1	166975582	167022214	+	0	MAEL
1	166895711	166975482	-	1.849429722	ILDR2
1	166868748	166869209	+	1.582928408	DUTP6
1	166856510	166876327	-	58.33913954	TADA1
1	166839447	166856344	+	453.0252013	POGK
1	166796266	166797183	+	0	CNN2P10
1	166763334	166792767	+	0	FMO11P
1	166747379	166748660	+	0	RPL4P2
1	166665885	166682196	+	0	FMO10P
1	166603916	166631400	+	0	FMO9P
1	166566178	166580705	+	0	FMO8P
1	166474745	166481565	+	0	FMO7P
1	166154743	166154798	-	0	MIR921
1	166057426	166166969	-	1.282383242	FAM78B
1	166042244	166042350	+	0	RNA5SP64
1	165827531	165911618	+	21.1975573	UCK2
1	165724293	165827755	-	676.3004491	TMCO1
1	165662216	165698863	-	1353.178061	ALDH9A1
1	165630861	165661796	+	142.8346119	MGST3
1	165544007	165563961	+	0	LRRC52
1	165400917	165445355	-	0	RXRG
1	165201867	165356715	-	0	LMX1A
1	164980035	164980137	-	0	RNU6-755P
1	164921318	164921629	-	0	AL390119.1
1	164680085	164680799	+	0	AL391001.1
1	164639565	164639671	+	0	RNU6-171P
1	164555584	164899296	+	9.408510972	PBX1
1	164356767	164357364	+	0	HMGB3P6
1	164351273	164351388	+	0	RNU5F-6P
1	164343005	164343864	+	0	NMNAT1P2
1	163509484	163509595	+	0	RNA5SP63
1	163468496	163468605	-	0	RNA5SP62
1	163266576	163355764	+	6.476068828	NUF2
1	163244505	163321894	-	6.705280402	RGS5
1	163068775	163076802	+	0	RGS4
1	162790702	162812817	+	226.3521365	HSD17B7
1	162777730	162778014	+	0	RN7SL861P
1	162631373	162787400	+	5.460186899	DDR2
1	162561506	162599842	+	151.4129337	UAP1
1	162541332	162541628	-	0	UQCRBP2
1	162497251	162529629	+	1161.980584	UHMK1
1	162445549	162446566	+	0	SLAMF6P1
1	162395266	162412138	-	100.7230353	SH2D1B
1	162366908	162386818	+	8.251549248	C1orf226
1	162342546	162342640	+	0	MIR556
1	162338643	162338742	+	0	RNA5SP61
1	162157107	162157182	+	0	MIR4654
1	162069774	162370475	+	9.500786823	NOS1AP
1	161983192	162023854	-	6.510772371	OLFML2B
1	161766294	161964070	+	3471.053988	ATF6
1	161749758	161757238	+	173.0618677	DUSP12
1	161735808	161736102	+	0	RN7SL466P
1	161721563	161728143	+	12.842486	FCRLB
1	161706972	161714352	+	31.60841533	FCRLA
1	161683695	161685252	-	1.85270512	RPL31P11
1	161663147	161678654	+	785.2320776	FCGR2B
1	161623196	161631963	-	146775.5494	FCGR3B
1	161617992	161619585	-	3.698859443	RPS23P9
1	161606291	161608217	+	941.8588713	HSPA7
1	161581339	161605662	+	1129.657849	FCGR2C
1	161541759	161550737	-	17618.16741	FCGR3A
1	161536571	161538158	-	23.08617375	RPS23P10
1	161524540	161526910	+	11420.45053	HSPA6
1	161505430	161524013	+	37170.70128	FCGR2A
1	161401289	161401395	+	2.703260083	RNU6-481P
1	161378707	161379358	-	0	RRM2P2
1	161364731	161367874	-	0	CFAP126
1	161314257	161375340	+	770.9531217	SDHC
1	161304735	161309972	-	254.0814827	MPZ
1	161258727	161285450	+	48.85788383	PCP4L1
1	161229666	161238302	-	13.07908754	NR1I3
1	161227186	161227261	+	1.282383242	MIR5187
1	161225939	161230744	+	142.2012362	TOMM40L
1	161222292	161223631	-	15.93280613	APOA2
1	161215234	161220699	+	5104.777611	FCER1G
1	161197104	161214395	+	1557.844796	NDUFS2
1	161184308	161199056	-	14.46592052	ADAMTS4
1	161171310	161177968	-	601.6816169	B4GALT3
1	161166410	161178013	+	214.6886873	PPOX
1	161159450	161165723	+	852.7632294	USP21
1	161152776	161158856	+	292.0745598	UFC1
1	161120974	161132688	-	975.0113746	DEDD
1	161118086	161125445	+	830.9931847	NIT1
1	161100556	161118111	-	176.4616835	PFDN2
1	161098361	161100346	+	2.757586505	KLHDC9
1	161084465	161087571	+	1.849429722	AL591806.1
1	161046946	161069970	-	31126.25305	ARHGAP30
1	161039251	161045977	-	6384.179974	USF1
1	161037631	161038990	-	619.127217	TSTD1
1	160995211	161021348	-	3140.692647	F11R
1	160945025	160954799	-	6.543888525	ITLN2
1	160876539	160885170	-	0	ITLN1
1	160830160	160862855	-	499.3038264	CD244
1	160796074	160828261	+	278.5835084	LY9
1	160739057	160754821	+	369.2995701	SLAMF7
1	160678746	160711851	-	1423.499693	CD48
1	160670148	160670979	+	3.418596846	SETP9
1	160608100	160647295	-	141.133384	SLAMF1
1	160541095	160579516	-	1215.245606	CD84
1	160485030	160523262	-	576.7156595	SLAMF6
1	160400586	160428678	+	0.99559936	VANGL2
1	160392768	160392909	-	0	RNU4-42P
1	160367067	160372848	+	45.66866705	NHLH1
1	160343272	160358952	+	4936.965427	NCSTN
1	160317403	160317706	+	2.028488459	SUMO1P3
1	160288686	160343400	-	3643.379768	COPA
1	160276812	160286348	-	497.9217163	PEX19
1	160215715	160262531	-	1746.769179	DCAF8
1	160205337	160215376	+	236.4407153	PEA15
1	160190556	160201886	+	10.12063136	CASQ1
1	160151570	160186977	+	4.27245672	ATP1A4
1	160115759	160143591	+	0	ATP1A2
1	160091340	160098943	-	209.358661	IGSF8
1	160081570	160090563	+	0	KCNJ9
1	160062488	160079821	+	0	AL121987.1
1	160024953	160031991	-	64.98317281	PIGM
1	159998651	160070483	-	0	KCNJ10
1	159961218	159984750	+	0	LINC01133
1	159951492	159954254	-	0	SLAMF9
1	159927039	159945604	-	8.122852332	IGSF9
1	159918107	159925732	-	55225.33274	TAGLN2
1	159899979	159900079	-	1.44115941	MIR4259
1	159872364	159900163	-	803.0450021	CFAP45
1	159854316	159862657	-	25.76372507	VSIG8
1	159826750	159837249	+	26.26960327	SLAMF8
1	159800511	159816251	+	217.9234382	FCRL6
1	159780932	159782543	+	264.1189427	DUSP23
1	159712289	159714589	-	0	CRP
1	159704983	159705607	-	0	CRPP1
1	159598298	159599227	+	0	OR10J6P
1	159587825	159588865	+	0	APCS
1	159581620	159582648	-	0	OR10AE1P
1	159535078	159536007	-	0	OR10J5
1	159437845	159443078	+	0	OR10J1
1	159432204	159433138	+	0	OR10J4
1	159405423	159406409	-	0	OR10J9P
1	159366161	159367089	+	0	OR10J8P
1	159351093	159352026	+	0	OR10J7P
1	159313670	159314659	-	0	OR10J3
1	159289714	159308224	+	464.8982644	FCER1A
1	159279041	159280001	-	0	OR10J2P
1	159276503	159277111	+	0	MPTX1
1	159203307	159206500	+	0	ACKR1
1	159194325	159207973	-	0	CADM3-AS1
1	159178473	159178559	+	0	RNA5SP60
1	159171609	159203313	+	0	CADM3
1	159081133	159081795	-	0	RAD1P2
1	159062484	159147096	-	334.6831783	AIM2
1	158999968	159055155	+	8680.626555	IFI16
1	158930796	158977054	+	190.9069192	PYHIN1
1	158878746	158883500	+	0	PYHIN5P
1	158831317	158849506	+	89086.75704	MNDA
1	158808399	158809335	-	18.49429722	OR10AA1P
1	158796014	158796213	+	0	OR2AQ1P
1	158774222	158781204	-	1.42415224	OR6N2
1	158754720	158755891	+	0	OR6K6
1	158747814	158772195	-	0	OR6N1
1	158742146	158743415	-	0	OR6K5P
1	158724113	158725067	-	0	OR6K4P
1	158716327	158720720	-	0	OR6K3
1	158699678	158700652	-	0	OR6K2
1	158694539	158695509	-	0	OR6K1P
1	158610706	158686715	-	6.402119527	SPTA1
1	158605268	158612514	+	0	OR10Z1
1	158578919	158579899	-	0	OR10X1
1	158560606	158570580	-	0	OR6P1
1	158544550	158554405	-	0	OR6Y1
1	158514785	158515925	+	0	OR10R1P
1	158491219	158492160	+	0	OR10R3P
1	158472220	158480936	+	0	OR10R2
1	158461574	158470857	+	0	OR10K1
1	158454198	158455273	+	0	EI24P2
1	158445068	158446014	-	0	OR10T1P
1	158418210	158426237	-	0	OR10K2
1	158398522	158399466	-	0	OR10T2
1	158353696	158357553	+	2.561491085	CD1E
1	158327951	158331531	-	0	CD1B
1	158289786	158293630	+	38.31979905	CD1C
1	158266753	158267320	-	0	HMGN1P5
1	158254137	158258269	+	3.27685736	CD1A
1	158179947	158184896	+	288.6275594	CD1D
1	158175850	158177755	-	0	ELL2P1
1	157861197	157861460	+	0	MRPS21P2
1	157830914	157898256	-	0	CD5L
1	157794403	157820105	-	352.8924038	FCRL1
1	157745733	157777132	-	46.34179438	FCRL2
1	157724180	157725020	-	0	VDAC1P9
1	157674321	157700857	-	248.8063166	FCRL3
1	157573749	157598080	-	0	FCRL4
1	157513377	157552520	-	44.57980724	FCRL5
1	157128362	157128671	+	3.850425125	CYCSP52
1	157121191	157138474	-	979.1732405	ETV3
1	157092044	157099808	-	0	ETV3L
1	157073257	157074703	+	0	KRT8P45
1	156985755	156986049	-	0	RN7SL612P
1	156936131	156936244	-	8.267926242	MIR765
1	156934840	157045370	-	5665.904728	ARHGEF11
1	156920650	156933094	+	0	LRRC71
1	156893698	156916434	+	7.410820481	PEAR1
1	156840063	156859018	-	0	INSRR
1	156815640	156881850	+	18.82029734	NTRK1
1	156806243	156816862	-	143.1245827	SH2D2A
1	156750610	156800817	+	1181.67277	PRCC
1	156742107	156766925	-	2658.57989	HDGF
1	156737303	156741590	-	99.58566697	MRPL24
1	156728442	156736960	+	348.6980361	RRNAD1
1	156721891	156728799	-	1460.665986	ISG20L2
1	156699606	156705816	-	99.71520518	CRABP2
1	156668763	156677397	-	0	NES
1	156641390	156659532	+	0	BCAN
1	156637783	156641004	-	0	AL365181.2
1	156619294	156625725	+	0.42855288	HAPLN2
1	156594487	156601496	-	54.49755628	GPATCH4
1	156579727	156586770	+	37.7909724	TTC24
1	156525405	156572604	-	3.753185865	IQGAP3
1	156509854	156511681	+	0	AL365181.1
1	156463727	156500828	-	5027.825743	MEF2D
1	156420341	156420429	-	0	MIR9-1
1	156404250	156430701	-	4.161456177	C1orf61
1	156369212	156385219	+	0	RHBG
1	156337314	156346995	+	2.845029081	TSACC
1	156308968	156367873	-	589.4331689	CCT3
1	156298624	156299299	-	0.42855288	VHLL
1	156290089	156295689	-	210.7929029	GLMP
1	156282935	156293185	+	275.0443915	TMEM79
1	156249224	156282825	-	4470.342158	SMG5
1	156243321	156248117	-	571.2472126	PAQR6
1	156241962	156243321	+	18.52289744	BGLAP
1	156212993	156240042	+	455.9006063	PMF1
