chromosome	Start	End	strand	CFASN	GENE ID
1	158999968	159055155	+	5714.725719	IFI16
1	158930796	158977054	+	3.530333563	PYHIN1
1	158831317	158849506	+	432.8188948	MNDA
1	158610706	158686715	-	2.118200138	SPTA1
1	158179947	158184896	+	16.23953439	CD1D
1	158175850	158177755	-	0.993527343	ELL2P1
1	157794403	157820105	-	2.29001231	FCRL1
1	157745733	157777132	-	2.118200138	FCRL2
1	157674321	157700857	-	5.725030774	FCRL3
1	157128362	157128671	+	1.519382293	CYCSP52
1	157121191	157138474	-	1325.344624	ETV3
1	157073257	157074703	+	6.583989936	KRT8P45
1	156934840	157045370	-	1199.187503	ARHGEF11
1	156893698	156916434	+	6.954691401	PEAR1
1	156815640	156881850	+	2.532303822	NTRK1
1	156806243	156816862	-	26.83053508	SH2D2A
1	156750610	156800817	+	1051.151929	PRCC
1	156742107	156766925	-	8497.090675	HDGF
1	156737303	156741590	-	818.3313199	MRPL24
1	156728442	156736960	+	385.2945711	RRNAD1
1	156721891	156728799	-	1221.583364	ISG20L2
1	156699606	156705816	-	6754.992405	CRABP2
1	156668763	156677397	-	1.717509232	NES
1	156641390	156659532	+	11.64859758	BCAN
1	156637783	156641004	-	1.717509232	AL365181.2
1	156619294	156625725	+	0.65807912	HAPLN2
1	156594487	156601496	-	614.9934254	GPATCH4
1	156579727	156586770	+	1.717509232	TTC24
1	156525405	156572604	-	203.8110956	IQGAP3
1	156463727	156500828	-	3069.281015	MEF2D
1	156420341	156420429	-	0.65807912	MIR9-1
1	156404250	156430701	-	91.66939834	C1orf61
1	156369212	156385219	+	5.264632958	RHBG
1	156337314	156346995	+	6.954691401	TSACC
1	156308968	156367873	-	4928.106491	CCT3
1	156290089	156295689	-	420.2172588	GLMP
1	156282935	156293185	+	133.5900613	TMEM79
1	156249224	156282825	-	4863.862774	SMG5
1	156243321	156248117	-	104.1955601	PAQR6
1	156241962	156243321	+	1.717509232	BGLAP
1	156212993	156240042	+	228.0595482	PMF1
1	156193932	156212796	+	1096.343393	SLC25A44
1	156147366	156177752	+	389.0427587	SEMA4A
1	156082573	156140089	+	10197.08103	LMNA
1	156072013	156081998	-	22.37469007	MEX3A
1	156061160	156070514	+	1244.427616	RAB25
1	156054752	156058510	+	393.2791589	LAMTOR2
1	156035301	156053794	-	1589.268543	UBQLN4
1	156009048	156020959	-	3654.859646	SSR2
1	155946851	156007070	-	3353.783181	ARHGEF2
1	155941710	155942949	+	3.435018465	RXFP4
1	155919909	155920045	-	0.993527343	SNORA80E
1	155897808	155911404	-	1154.224082	RIT1
1	155859509	155885199	+	16.88996483	SYT11
1	155749662	155859400	-	1813.117246	GON4L
1	155745829	155750137	+	415.6372342	MSTO2P
1	155687960	155739010	+	2159.815671	DAP3
1	155659443	155689000	-	1281.261887	YY1AP1
1	155610205	155614967	+	862.1896346	MSTO1
1	155562042	155563944	+	25.19013541	ASH1L-AS1
1	155335268	155562807	-	2287.149794	ASH1L
1	155320896	155331114	+	878.5356249	RUSC1
1	155316863	155324176	-	216.2587464	RUSC1-AS1
1	155308748	155320666	+	2049.916458	FDPS
1	155289293	155301438	-	0.993527343	PKLR
1	155277583	155289848	+	231.4525693	HCN3
1	155262868	155278491	-	958.9426547	CLK2
1	155255979	155262430	-	1317.474398	SCAMP3
1	155247205	155255483	-	425.9422896	FAM189B
1	155234452	155244699	-	1728.773848	GBA
1	155230975	155234325	+	108.8890643	MTX1P1
1	155213821	155227422	-	35.76698435	GBAP1
1	155208699	155213824	+	364.6517503	MTX1
1	155195588	155209051	-	290.8315633	THBS3
1	155195004	155205495	+	19.74237359	AC234582.1
1	155185824	155192916	-	20283.97271	MUC1
1	155173787	155184971	+	55.53279851	TRIM46
1	155169409	155187272	-	4.606553839	AL713999.1
1	155169408	155173475	-	80.94373173	KRTCAP2
1	155148544	155148813	+	0.65807912	HMGN2P18
1	155139891	155140595	-	108.7342737	DPM3
1	155135344	155138857	+	2132.176348	SLC50A1
1	155127460	155134857	+	3302.770254	EFNA1
1	155078872	155087538	+	107.0580755	EFNA3
1	155063731	155069553	+	233.7080819	EFNA4
1	155050566	155062775	+	7450.55505	ADAM15
1	155033824	155050930	+	26.32316479	DCST1
1	155018520	155033781	-	55.07320358	DCST2
1	155002630	155018522	+	2223.404078	ZBTB7B
1	154983338	154993111	+	737.9564668	FLAD1
1	154975693	154975783	+	1.412133425	MIR4258
1	154974653	154979249	+	337.2043126	CKS1B
1	154962298	154974395	-	5194.892925	SHC1
1	154957026	154963853	-	1252.06423	PYGO2
1	154944076	154956123	-	3141.290804	PBXIP1
1	154924734	154936991	-	446.9402291	PMVK
1	154697455	154870280	-	1.31615824	KCNN3
1	154582057	154628013	-	14978.39802	ADAR
1	154567781	154580026	+	6.297533852	CHRNB2
1	154553609	154555017	+	8.015043084	UBE2Q1-AS1
1	154548577	154559028	-	1705.886448	UBE2Q1
1	154502219	154548147	+	2.862515387	TDRD10
1	154469772	154502113	-	1.412133425	SHE
1	154414369	154415137	-	0.572503077	PSMD8P1
1	154405193	154469450	+	4928.876158	IL6R
1	154325553	154351307	+	40.51686115	ATP8B2
1	154272511	154275875	+	1371.887623	HAX1
1	154220179	154271510	+	4717.997861	UBAP2L
1	154206696	154220637	-	4983.533153	C1orf43
1	154199372	154206333	-	4.967636715	C1orf189
1	154166245	154166549	-	2.118200138	RN7SL431P
1	154155304	154194648	-	7855.887229	TPM3
1	153992685	154155116	-	3.974109372	NUP210L
1	153990755	153992155	+	11091.67462	RPS27
1	153981617	153986358	-	842.1520269	RAB13
1	153974269	153977688	-	1852.719054	JTB
1	153967534	153974363	+	140.5072758	CREB3L4
1	153959099	153968184	-	4063.413931	SLC39A1
1	153947669	153958625	-	2440.157376	CRTC2
1	153929501	153946696	-	1685.022374	DENND4B
1	153789030	153923360	-	1064.113937	GATAD2B
1	153774354	153780157	+	142.0744101	SLC27A3
1	153728067	153774808	+	1162.75375	INTS3
1	153678637	153693992	+	3.974109372	NPR1
1	153661788	153671048	-	3413.039091	ILF2
1	153658654	153661830	+	366.5500697	SNAPIN
1	153633982	153646306	+	1217.025217	CHTOP
1	153627926	153632039	+	14.88508001	S100A1
1	153618787	153631360	-	273.7609138	S100A13
1	153614255	153616986	-	8083.17095	S100A14
1	153606886	153613145	-	2784.857143	S100A16
1	153561108	153567890	-	600.0905152	S100A2
1	153547329	153549372	-	41.65793604	S100A3
1	153543613	153550136	-	2412.284389	S100A4
1	153537147	153541765	-	118.4542416	S100A5
1	153534599	153536244	-	42298.81737	S100A6
1	153457744	153460701	-	0.572503077	S100A7
1	153390032	153391188	-	1037.212001	S100A8
1	153373706	153375649	-	148.067802	S100A12
1	153357854	153361027	+	5001.070525	S100A9
1	153330120	153348840	-	30.79934763	PGLYRP4
1	153297862	153310718	-	5.264632958	PGLYRP3
1	153140491	153140709	-	88.16547393	SPRR2C
1	153112114	153113515	-	4.558146879	SPRR2F
1	153093135	153106184	-	257.3235819	SPRR2E
1	153056113	153057537	-	49.23526466	SPRR2A
1	153039725	153041931	-	3644.258294	SPRR2D
1	153031202	153032900	+	6505.617042	SPRR1B
1	153001747	153003856	+	170.886703	SPRR3
1	152985231	152985500	+	140.263254	SPRR1A
1	152930040	152949210	-	14.90291015	LINC01527
1	152908545	152911886	+	5292.790951	IVL
1	152579381	152580504	-	6.297533852	LCE3D
1	152565654	152566772	-	1.145006155	LCE3E
1	152302175	152325203	-	6.870036929	FLG
1	152212082	152224193	-	1.145006155	HRNR
1	152168125	152445456	+	2.632316479	FLG-AS1
1	152153595	152159228	-	2.632316479	RPTN
1	152106317	152115454	-	0.706066713	TCHH
1	152084144	152089064	-	0.65807912	TCHHL1
1	152079557	152080903	-	1.519382293	AL591893.1
1	152032506	152047907	-	10638.30716	S100A11
1	151982915	151994390	-	6779.830589	S100A10
1	151873584	151909808	-	174.7289637	THEM4
1	151847263	151853697	-	17.76813623	THEM5
1	151841877	151850385	+	14.68736217	AL450992.2
1	151837819	151840557	-	9.160049239	C2CD4D
1	151806071	151831872	-	54.96029543	RORC
1	151770107	151791416	-	494.9527655	TDRKH
1	151762899	151771334	+	38.35770619	OAZ3
1	151759643	151763564	-	479.7575789	MRPL9
1	151702404	151716814	-	0.993527343	CELF3
1	151612006	151699091	+	2956.091406	SNX27
1	151540305	151583583	+	991.0028271	TUFT1
1	151510510	151538692	+	4400.831156	CGN
1	151402724	151459465	-	1009.895429	POGZ
1	151399534	151401944	+	2725.417511	PSMB4
1	151364302	151372733	-	507.3790014	SELENBP1
1	151340640	151347357	-	880.4651906	RFX5
1	151300665	151300964	-	0.572503077	RN7SL444P
1	151291797	151327715	-	2172.076676	PI4KB
1	151281618	151292180	+	996.2083234	ZNF687
1	151254703	151267479	+	2081.62119	PSMD4
1	151197949	151249536	+	1678.067682	PIP5K1A
1	151169987	151195321	-	656.6610298	VPS72
1	151159748	151165948	-	130.1520819	LYSMD1
1	151156664	151170297	+	420.109694	SCNM1
1	151156629	151159749	+	56.48533701	TNFAIP8L2
1	151131685	151146664	-	48.68283981	SEMA6C
1	151070578	151125542	+	72.01880469	GABPB2
1	151057758	151068497	+	228.7656149	MLLT11
1	151050971	151070325	-	3891.303417	CDC42SE1
1	151047740	151051986	+	41.72814841	C1orf56
1	151036321	151047720	+	61.59869527	BNIPL
1	150982017	150995634	+	35.76698435	ANXA9
1	150960583	150975004	-	1835.045003	CERS2
1	150926263	150964744	+	605.1357529	SETDB1
1	150809705	150876768	-	769.6127168	ARNT
1	150796208	150808323	-	88.18260205	CTSK
1	150730196	150765957	-	3610.558789	CTSS
1	150698060	150720888	-	93.39157025	HORMAD1
1	150646225	150697144	-	729.3669141	GOLPH3L
1	150600851	150629612	-	2618.801437	ENSA
1	150574551	150579738	-	11933.93958	MCL1
1	150568971	150569269	-	12.5950677	RN7SL600P
1	150566562	150566860	-	10.59100069	RN7SL473P
1	150560202	150574552	-	97.32552317	ADAMTSL4-AS1
1	150551929	150552014	+	6.870036929	MIR4257
1	150549369	150560937	+	425.052161	ADAMTSL4
1	150508062	150513789	+	27.48014772	ECM1
1	150487364	150507609	+	512.6044334	TARS2
1	150363091	150476566	+	1038.236073	RPRD2
1	150321476	150353195	+	2759.464833	PRPF3
1	150293720	150308979	+	573.820046	MRPS21
1	150282543	150287093	+	44.48220289	CIART
1	150268200	150280916	+	6.297533852	C1orf54
1	150265399	150269580	-	2803.734162	APH1A
1	150257159	150265078	+	39.48474719	CA14
1	150236967	150237156	+	0.506460764	RNU2-17P
1	150218417	150236156	-	527.121375	ANP32E
1	150149183	150164720	+	271.8356844	PLEKHO1
1	150067279	150145329	+	307.9810281	VPS45
1	149937812	150010676	-	581.6631267	OTUD7B
1	149928651	149936869	-	99.77277057	MTMR11
1	149923317	149928344	-	1503.682009	SF3B4
1	149903318	149917882	-	4.942466988	SV2A
1	149887890	149900798	+	77.66733839	BOLA1
1	149887524	149887916	-	1.974237359	HIST2H2AB
1	149886975	149887364	+	1.145006155	HIST2H2AC
1	149884459	149886652	-	888.9379912	HIST2H2BE
1	149844498	149850937	-	5.961164058	HIST2H2BC
1	149842875	149846486	+	3.948474719	HIST2H2BD
1	149832659	149839767	+	18.87701952	HIST2H4A
1	149813271	149813681	-	3.435018465	HIST2H3D
1	149782689	149812373	-	144.1193272	HIST2H2BF
1	149782671	149792518	+	17.21966599	FCGR1A
1	149606334	149679523	+	31.06693536	LINC00869
1	149390623	149556361	+	323.1219676	NBPF19
1	149054027	149103561	-	272.4447556	NBPF9
1	148808181	149048286	+	1022.490496	PDE4DIP
1	148531385	148679751	-	338.2059553	NBPF14
1	148402715	148402875	+	2.980582029	RNVU1-3
1	148362370	148362533	-	0.993527343	RNVU1-1
1	148295895	148344636	+	13.16797987	AC245100.1
1	148290889	148519604	-	95.03551086	LINC01138
1	148263476	148263632	+	0.706066713	RNU1-120P
1	148146395	148149566	+	2.632316479	ABHD17AP1
1	148129497	148129898	+	1.717509232	PFN1P4
1	148102046	148152322	-	193.4752612	NBPF11
1	147928393	147993521	+	74.36294054	GPR89B
1	147629652	147670496	-	587.664654	ACP6
1	147541412	147626216	+	707.3914683	BCL9
1	147258885	147517875	-	5.571068407	LINC00624
1	147242641	147295766	+	624.162974	CHD1L
1	147203276	147204932	-	21.85760155	CCT8P1
1	147175351	147243050	-	139.093828	FMO5
1	147172744	147179622	+	87.55227236	PDIA3P1
1	147155106	147172550	-	554.2623694	PRKAB2
1	146957117	146957659	-	0.65807912	PFN1P8
1	146938744	146996202	+	282.2440172	NBPF12
1	146472566	146914294	+	0.506460764	HYDIN2
1	146459449	146461859	+	0.65807912	AC245407.1
1	146064699	146144804	-	125.950677	NBPF10
1	145992435	145996600	-	28078.41343	TXNIP
1	145964702	145978848	+	192.7443046	POLR3GL
1	145959442	145964582	-	18.73904828	ANKRD34A
1	145933423	145958001	-	35.30333563	LIX1L
1	145919013	145925341	+	39.48474719	GNRHR2
1	145917714	145927678	-	847.2800551	RBM8A
1	145911350	145918837	-	505.404764	PEX11B
1	145891208	145910189	-	198.0860648	ITGA10
1	145866560	145885866	-	141.4082601	ANKRD35
1	145848522	145859836	-	2047.284142	PIAS3
1	145845629	145848953	+	29.61356039	NUDT17
1	145824088	145842505	+	487.772622	POLR3C
1	145738868	145824077	-	558.1197623	RNF115
1	145719471	145739288	+	3.038764586	CD160
1	145670852	145708148	-	5.648533701	PDZK1
1	145607990	145670648	+	133.4466087	GPR89A
1	145572345	145607858	-	7.238870318	NBPF25P
1	145289900	145405778	-	18.87701952	NBPF20
1	145214851	145215938	+	1.412133425	AC241585.2
1	145096000	145112696	+	7.442540007	FAM72D
1	144887265	145095528	-	106.6160736	SRGAP2B
1	144442606	144443004	+	3.948474719	PFN1P6
1	144421386	144461674	-	440.9130103	NBPF15
1	144412576	144412740	+	2.118200138	RNVU1-15
1	143975087	144068350	+	10.87755847	SRGAP2D
1	143955364	143971965	-	2.632316479	FAM72C
1	143766540	143769083	+	0.506460764	FAM91A3P
1	143595216	143635641	-	0.65807912	NBPF17P
1	121519112	121575702	+	1.412133425	EMBP1
1	121184810	121392822	+	163.5868269	SRGAP2C
1	121167646	121185539	-	16.45197799	FAM72B
1	121087345	121096310	+	13.41526754	FCGR1B
1	120985692	121052167	-	3.974109372	AC241377.2
1	120942600	120942763	+	0.572503077	RNVU1-4
1	120913275	121009291	+	50.13961567	LINC00623
1	120723923	120841481	+	207.9530019	NBPF26
1	120436353	120467739	+	92.78915589	NBPF8
1	120432204	120434052	-	3.038764586	PFN1P2
1	120150898	120176515	-	1318.226552	SEC22B
1	119911553	120069626	-	5658.418635	NOTCH2
1	119794018	119811660	-	0.993527343	REG4
1	119619422	119647773	-	48.62023337	ZNF697
1	119601340	119609250	+	0.993527343	HSD3BP5
1	119533749	119534746	-	0.572503077	GAPDHP32
1	119031216	119140671	-	219.5695428	WARS2
1	118883046	118989556	-	184.283412	TBX15
1	117953861	118185223	-	2.632316479	SPAG17
1	117929720	117966542	+	927.9545384	WDR3
1	117863485	117929630	-	423.2426481	GDAP2
1	117700029	117700242	-	0.706066713	AL390877.1
1	117549415	117549922	+	0.65807912	VPS25P1
1	117367449	117528872	+	1451.673161	MAN1A2
1	117143587	117210960	-	82.46276947	VTCN1
1	117111060	117122587	-	41.65793604	TRIM45
1	117094643	117094728	+	0.572503077	MIR942
1	117060303	117107453	+	395.3973591	TTF2
1	117001750	117036476	+	7.060667126	CD101
1	116754385	116769228	+	16.23953439	CD2
1	116574399	116667755	-	1337.290354	IGSF3
1	116532936	116534092	-	49.80776774	NAP1L4P1
1	116514535	116571039	-	457.4299589	CD58
1	116392247	116418622	-	10.59100069	ATP1A1-AS1
1	116372668	116410261	+	30214.16003	ATP1A1
1	116111755	116135240	+	18.87701952	MAB21L3
1	115976498	116070054	+	271.7866765	SLC22A15
1	115641953	115698224	+	427.7514279	VANGL1
1	115285918	115338236	-	28.29740215	NGF
1	115048011	115089500	-	11.14213681	TSPAN2
1	114769479	114780685	-	423.401199	SIKE1
1	114727720	114727824	+	0.706066713	RNY1P13
1	114716913	114758676	-	9088.730724	CSDE1
1	114704469	114716894	-	986.9953055	NRAS
1	114673090	114695618	-	1.145006155	AMPD1
1	114582848	114670422	-	141.0808827	DENND2C
1	114567557	114581639	-	460.8649773	BCAS2
1	114535995	114537840	+	1.31615824	PKMP1
1	114392777	114511160	-	1433.954402	TRIM33
1	113979391	114035572	+	10.92880077	OLFML3
1	113929192	113977869	+	2145.337931	HIPK1
1	113924000	113929492	-	1.987054686	HIPK1-AS1
1	113905141	113914086	+	164.9255389	DCLRE1B
1	113894748	113905201	-	110.1464072	AP4B1
1	113878168	113887547	-	12.5950677	BCL2L15
1	113856635	113901237	+	5.571068407	AP4B1-AS1
1	113813811	113871759	-	54.62056694	PTPN22
1	113761832	113812476	-	302.854128	RSBN1
1	113696831	113759489	-	173.6924113	PHTF1
1	113390749	113685923	+	780.9124916	MAGI3
1	113073209	113132260	+	252.7718831	LRIG2
1	112911847	112957013	-	43.51023389	SLC16A1
1	112720419	112727235	+	0.706066713	FAM19A3
1	112709994	112715477	-	17.17509232	PPM1J
1	112701106	112707434	-	1686.021563	RHOC
1	112673141	112700746	+	1027.307273	MOV10
1	112625906	112626224	-	0.572503077	MRPL53P1
1	112619173	112671619	+	3220.902314	CAPZA1
1	112523518	112620825	-	84.07248688	ST7L
1	112466541	112530165	+	20.25843057	WNT2B
1	112396181	112463456	+	527.4318343	CTTNBP2NL
1	111770662	111989155	-	0.65807912	KCND3
1	111755245	111768016	+	299.4191095	DDX20
1	111648291	111649544	-	0.706066713	KRT18P57
1	111599655	111608723	-	11.84542416	LINC01160
1	111542218	111716691	+	1186.898144	RAP1A
1	111499429	111503760	-	76.25520496	ADORA3
1	111483348	111563962	-	97.43720634	TMIGD3
1	111473792	111478512	+	405.282293	C1orf162
1	111439890	111449376	-	221.7049478	WDR77
1	111437514	111438037	+	4.606553839	UBE2FP3
1	111414314	111427777	-	76.1429093	OVGP1
1	111346288	111353013	+	5.571068407	PIFO
1	111200771	111243440	+	28.29740215	CHI3L2
1	111187174	111204535	-	543.8779236	DENND2D
1	111139627	111185102	+	438.5373573	CEPT1
1	111117333	111140216	-	306.0064217	DRAM2
1	110947185	110964079	-	435.6431617	LRIF1
1	110871188	110899928	+	4614.145967	CD53
1	110672465	110675033	-	6.954691401	KCNA3
1	110401249	110407942	-	302.854128	LAMTOR5
1	110362848	110391082	-	3.54522535	SLC16A4
1	110347116	110443817	+	9.935273431	LAMTOR5-AS1
1	110338506	110346681	+	259.9163972	RBM15
1	110211343	110283100	+	19.06380124	KCNC4
1	110112468	110113945	+	0.572503077	UBL4B
1	110031577	110074641	+	609.1432744	STRIP1
1	109984686	110023741	+	1598.474182	AHCYL1
1	109910242	109930992	+	1040.742334	CSF1
1	109733932	109741038	-	1.412133425	GSTM3
1	109711780	109775428	+	0.572503077	GSTM5
1	109687814	109709039	+	286.6630853	GSTM1
1	109668022	109709551	+	28.95548127	GSTM2
1	109656081	109674836	+	9.871186797	GSTM4
1	109616104	109632051	+	1499.123862	AMPD2
1	109548611	109618321	+	1867.505039	GNAI3
1	109539872	109548406	+	1.987054686	GPR61
1	109504175	109509738	-	5.725030774	AMIGO1
1	109494052	109502932	+	665.248576	CYB561D1
1	109483479	109492804	+	125.378174	ATXN7L2
1	109399031	109426427	-	1444.425264	PSMA5
1	109309568	109397951	-	189.9319457	SORT1
1	109292365	109307041	-	7.766733839	MYBPHL
1	109279556	109283186	-	73.43093811	PSRC1
1	109250019	109275750	+	312.7875537	CELSR2
1	109213918	109238169	+	3936.531161	SARS
1	109113679	109206781	+	118.6192077	KIAA1324
1	109089803	109096934	+	776.314173	TMEM167B
1	109062486	109076002	-	316.0216988	TAF13
1	108970214	109042113	-	194.7313592	WDR47
1	108929508	108963457	-	150.9253078	CLCC1
1	108875350	108934545	+	347.7345701	GPSM2
1	108815898	108858228	-	1.31615824	AKNAD1
1	108746674	108809526	+	632.4140341	STXBP3
1	108712657	108742740	+	3.948474719	FNDC7
1	108692323	108701803	+	1015.384945	PRPF38B
1	108648290	108661526	-	12.70920083	HENMT1
1	108560089	108644900	+	95.42147237	FAM102B
1	108450282	108471002	+	0.506460764	NBPF6
1	108223341	108244081	-	1.412133425	NBPF4
1	108134036	108200849	-	1256.812089	SLC25A24
1	107964443	107994607	+	0.706066713	VAV3-AS1
1	107571160	107965144	-	122.1495413	VAV3
1	107140007	107483458	+	267.8382018	NTNG1
1	107056679	107067636	+	74.84307154	PRMT6
1	103687415	103696680	-	0.706066713	AMY1B
1	103616811	103625780	+	0.506460764	AMY2A
1	103553815	103579534	+	91.02798931	AMY2B
1	103525691	103555239	+	469.9384333	RNPC3
1	102876467	103108872	-	0.506460764	COL11A1
1	101236865	101243713	+	21.18200138	S1PR1
1	100989623	101026088	-	169.456011	DPH5
1	100896076	100981753	+	890.2004994	SLC30A7
1	100872372	100895998	-	79.48218744	EXTL2
1	100345001	100520278	+	54.96029543	CDC14A
1	100266207	100292769	+	365.6180622	RTCA
1	100251528	100266179	-	9.178867264	RTCA-AS1
1	100196816	100197051	+	0.506460764	RPL23AP90
1	100186919	100249834	-	367.6905149	DBT
1	100148449	100178273	-	4.942466988	LRRC39
1	100133150	100150497	+	131.6797987	TRMT13
1	100083563	100132955	-	47.10085108	SASS6
1	99969351	100035637	+	274.2289741	SLC35A3
1	99850084	99924023	+	369.264485	AGL
1	99708632	99766631	-	90.41098822	FRRS1
1	99645943	99694541	+	6.954691401	PALMD
1	98661701	98760500	+	275.207074	SNX7
1	97545701	97546958	+	1.412133425	SEC63P1
1	97095923	97322955	+	4.967636715	DPYD-AS1
1	97077743	97995000	-	1360.138933	DPYD
1	96721665	96823738	+	99.35273431	PTBP2
1	96678874	96679620	-	66.41035698	RPL7P9
1	96446930	96448318	+	12.5950677	EEF1A1P11
1	95234155	95247225	+	15.79389888	RWDD3
1	95117338	95197607	+	25.83171092	TMEM56
1	94974407	95072945	-	89.41746088	ALG14
1	94896949	94927278	-	362.9182903	CNN3
1	94820342	94895246	+	133.132664	SLC44A3
1	94529225	94541800	-	1632.42624	F3
1	94418455	94518666	+	621.9481168	ABCD3
1	94148988	94275068	-	1054.132511	ARHGAP29
1	93992835	94121132	-	328.1865753	ABCA4
1	93885205	93909456	-	427.8764278	GCLM
1	93866283	93879918	-	1066.160736	DNTTIP2
1	93561786	93847150	-	866.3558431	BCAR3
1	93448131	93554661	+	1573.573595	FNBP1L
1	93345888	93369498	+	521.0772339	DR1
1	93179919	93278730	+	52.64632958	CCDC18
1	93149742	93180728	-	1567.513426	TMED5
1	93079235	93139081	+	223.8487033	MTF2
1	92840719	92840851	+	1.717509232	SNORA66
1	92832737	92961522	-	224.4212064	FAM69A
1	92831983	92841924	+	10691.81146	RPL5
1	92508696	92792404	-	251.3597497	EVI5
